end,mean_s,std_s,max_s,last_s,slope_s,mean_h,std_h,max_h,last_h,slope_h,z_mean_s,z_max_s,z_mean_h,z_max_h,mean_ratio,max_ratio,last_ratio,label,lead_s,y_true,y_pred,y_proba
1781635808,3.555,1.958819797735361,10.0,3.0,-0.0012633090647474015,48.185,120.12359236081257,479.0,0.0,-0.0026845907905299698,-0.19568772620209596,3.0226525191700726,0.40029599404307237,3.99208405885204,186684.13098214622,41700000.0,0.0,0,,0,0,0.02
1781635868,3.5483333333333333,1.9479041443447764,10.0,4.0,0.00013525037569548677,48.803333333333335,122.69784562991406,491.0,0.0,-0.004064511290309162,-0.1000972453609775,3.6048708743114712,0.4053722037146264,4.074980391254515,243017.61864915024,41700000.0,0.0,0,,0,0,0.06
1781635928,3.5166666666666666,1.9260639195577653,10.0,4.0,0.0013933372037144545,47.18,120.69717312348288,491.0,0.0,-0.0016037822327284123,-0.016252451894600242,3.6048708743114712,0.39153051996177746,4.074980391254515,243017.02594274093,41700000.0,0.0,0,,0,0,0.065
1781635988,3.7,2.0518284528683193,11.0,6.0,0.0025502293061925156,47.66,120.4225244711304,491.0,0.0,0.004494456929047069,0.13869973843056296,3.9081211714879274,0.39521356467244745,4.074980391254515,193349.37238018776,41700000.0,0.0,0,,0,0,0.025
1781636048,3.9766666666666666,2.330119214880551,14.0,4.0,0.004917069214081149,48.92666666666667,122.06943907283082,491.0,397.0,0.0023745621515615964,0.27444646704462106,4.5633023025560755,0.40549995274761264,4.074980391254515,193348.52779396073,41700000.0,99.24975187562032,0,,0,0,0.02
1781636108,4.341666666666667,2.5294789757752265,14.0,10.0,0.007001213892260813,47.901666666666664,120.18906771092878,491.0,0.0,0.0013764204900568878,0.42803423369578475,4.5633023025560755,0.396976136921821,4.074980391254515,56347.55889062666,33800000.0,0.0,0,,0,0,0.025
1781636168,4.6033333333333335,2.591522504029029,14.0,2.0,0.007250020138944829,48.50333333333333,122.1334242630666,491.0,92.0,-0.002614618373940021,0.5358857681440895,4.5633023025560755,0.4017251313058213,4.074980391254515,56346.45121295015,33800000.0,45.99977000114999,0,,0,0,0.07
1781636228,4.815,2.5561901989745075,14.0,3.0,0.005478820774502149,48.7,122.65672966997504,491.0,0.0,0.0040817335603710835,0.6309317573545686,4.5633023025560755,0.402790618082961,4.074980391254515,56345.50148430658,33800000.0,0.0,0,,0,0,0.06
1781636288,4.9,2.5152865973217975,14.0,3.0,0.003006563907121961,48.89666666666667,122.75374803058176,491.0,0.0,0.008729135358709368,0.6401350768532085,4.5633023025560755,0.40356645624850707,4.074980391254515,56345.21778676422,33800000.0,0.0,0,,0,0,0.025
1781636348,4.831666666666667,2.546238511128829,14.0,2.0,0.0003078064105733636,49.13166666666667,122.72058098469964,491.0,0.0,0.002282145228181162,0.5352139694575612,4.5633023025560755,0.40501618894989366,4.074980391254515,56345.53621996872,33800000.0,0.0,0,,0,0,0.045
